OBJECTID,Name,Label,Category1,Category2,Category3,Organization,Address Line 1,Address Line 2,City,State,ZIP Code,Source,Source ID,Source Date,Display,Last Update,x,y
88,Dockweiler State Beach,Dockweiler State Beach,Arts and Recreation,Campgrounds,,Los Angeles County Department of Beaches and Harbors,12001 Vista Del Mar,,Playa Del Rey,CA,90293,LA County Department of Beaches and Harbors,,7/18/2017,Y,,6429574.55936572,1797450.24559931
89,Arthur Letts Campsite,Arthur Letts Campsite,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Tonner Cyn Rd,,,,92823,HSIP Freedom Campgrounds,,11/1/2010,Y,,6614942.68764447,1808442.23312972
90,Woodland Camp,Woodland Camp,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,9400 Siphon Rd,,,,90660,HSIP Freedom Campgrounds,,11/1/2010,Y,,6545211.70768413,1831533.22927047
91,West Fork Campground,West Fork Campground,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Anf Road 2N24,,,,91024,HSIP Freedom Campgrounds,,11/1/2010,Y,,6546698.70175739,1911899.2174883
92,Valley Forge Trail Camp,Valley Forge Trail Camp,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Anf Road 2N24,,,,91024,HSIP Freedom Campgrounds,,7/22/2013,Y,,6539280.15786748,1914515.66041814
93,Monte Cristo Campground,Monte Cristo Campground,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Angeles Forest Hwy,,,,93550,HSIP Freedom Campgrounds,,11/1/2010,Y,,6528678.69744314,1947047.21346514
94,Upper Fish Fork Trail Camp,Upper Fish Fork Trail Camp,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Off Anf 3N08,,,,92397,HSIP Freedom Campgrounds,,11/1/2010,Y,,6661206.67976198,1935340.22309965
95,Lower Fish Fork Campground,Lower Fish Fork Campground,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Off Anf 3N08,,,,92397,HSIP Freedom Campgrounds,,11/1/2010,Y,,6659653.68253988,1933778.22359897
96,Lupine Campground,Lupine Campground,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Off Blue Ridge Fire Rd,,,,92397,HSIP Freedom Campgrounds,,11/1/2010,Y,,6661813.68543772,1942205.22150873
97,Camp Big Pines,Camp Big Pines,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Big Pines Hwy,,,,93563,HSIP Freedom Campgrounds,,11/1/2010,Y,,6641864.66759305,1966455.21828423
98,Camp Centinela Valley,Camp Centinela Valley,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Big Pines Hwy,,,,93563,HSIP Freedom Campgrounds,,11/1/2010,Y,,6652723.68885396,1962334.21865223
99,Crystal Lake Campground,Crystal Lake Campground,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Crystal Lake Rd,,,,93563,HSIP Freedom Campgrounds,,11/1/2010,Y,,6611677.67383331,1941409.21817948
100,Ymca Hut,Ymca Hut,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Crystal Lake Rd,,,,93563,HSIP Freedom Campgrounds,,11/1/2010,Y,,6611581.68747672,1939816.21808465
101,Fenner Cyn State Camp,Fenner Cyn State Camp,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Big Rock Creek Rd,,,,93563,HSIP Freedom Campgrounds,,11/1/2010,Y,,6630244.68427138,1964412.21843323
102,Buckhorn Campground,Buckhorn Campground,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Angeles Crest Hwy,,,,93553,HSIP Freedom Campgrounds,,11/1/2010,Y,,6587848.67785622,1948299.21686664
103,County Camp,County Camp,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,East Fork Rd,,,,91702,HSIP Freedom Campgrounds,,11/1/2010,Y,,6622874.66817155,1907195.22394356
104,County Camp Rockey,County Camp Rockey,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,1900 N Sycamore Cyn Rd,,,,91773,HSIP Freedom Campgrounds,,11/1/2010,Y,,6623726.69796355,1871405.22629797
105,Big Dalton Camp,Big Dalton Camp,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Big Dalton Rd,,,,91741,HSIP Freedom Campgrounds,,11/1/2010,Y,,6614438.69291756,1880929.22463839
106,County Camp Paige,County Camp Paige,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,6601 N Stephens Ranch Rd,,,,91750,HSIP Freedom Campgrounds,,11/1/2010,Y,,6639002.69070546,1878101.22832589
107,County Camp Afflerbaugh,County Camp Afflerbaugh,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,6631 N Stephens Ranch Rd,,,,91750,HSIP Freedom Campgrounds,,11/1/2010,Y,,6639637.6749998,1878162.22689156
108,Roads End Campground,Roads End Campground,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Big Tujunga Cyn Rd,,,,91042,HSIP Freedom Campgrounds,,11/1/2010,Y,,6496934.70482889,1922838.21463914
109,Idlehour Trail Camp,Idlehour Trail Camp,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Anf 12W16,,,,91001,HSIP Freedom Campgrounds,,11/1/2010,Y,,6536307.6946523,1898100.21949582
110,Henninger Flats Campground,Henninger Flats Campground,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Mt Wilson Toll Rd (2N45),,,,91001,HSIP Freedom Campgrounds,,11/1/2010,Y,,6534578.68793972,1892538.22077732
111,Mt Pacifico Campground,Mt Pacifico Campground,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Off Anf 3N17,,,,93550,HSIP Freedom Campgrounds,,11/1/2010,Y,,6551443.70178181,1961614.2148429
112,Juniper Grove Campground,Juniper Grove Campground,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Cheseboro Rd,,,,93552,HSIP Freedom Campgrounds,,11/1/2010,Y,,6554659.69108471,1995766.20887473
113,County Acton Camp,County Acton Camp,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Soledad Cyn Rd,,,,93510,HSIP Freedom Campgrounds,,11/1/2010,Y,,6501735.68669672,1986070.20956598
114,County Mt Gleason Camp,County Mt Gleason Camp,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,26650 N Angeles Forest Hwy,,,,93510,HSIP Freedom Campgrounds,,11/1/2010,Y,,6516169.70179188,1960063.21236748
115,County Camp Routh,County Camp Routh,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,12500 Big Tujunga Cyn Rd,,,,91042,HSIP Freedom Campgrounds,,11/1/2010,Y,,6474491.70312706,1927915.2153119
116,County Karl Holton Camp,County Karl Holton Camp,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,12653 N Little Tujunga Cyn Rd,,,,91342,HSIP Freedom Campgrounds,,11/1/2010,Y,,6452943.70685305,1931668.21207097
117,Bear Cyn Trail Camp,Bear Cyn Trail Camp,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Anf Trail 12W08,,,,91011,HSIP Freedom Campgrounds,,11/1/2010,Y,,6519268.69001646,1911609.21642789
118,Millard Campground,Millard Campground,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Chaney Trail,,,,91001,HSIP Freedom Campgrounds,,11/1/2010,Y,,6517480.68637463,1901603.21708298
119,Gould Mesa Trail Camp,Gould Mesa Trail Camp,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Off Angeles Crest Hwy,,,,91011,HSIP Freedom Campgrounds,,11/1/2010,Y,,6507782.70708297,1903228.21678573
120,Oakwilde Trail Camp,Oakwilde Trail Camp,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Gabrielino Trail (11W14),,,,91011,HSIP Freedom Campgrounds,,11/1/2010,Y,,6506093.69274446,1911845.21858056
121,County Camp 11,County Camp 11,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,8800 W Soledad Cyn Rd,,,,93510,HSIP Freedom Campgrounds,,11/1/2010,Y,,6474869.68629497,1981522.2084914
122,Indian Campground,Indian Campground,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Indian Cyn Tktr (4N37),,,,93510,HSIP Freedom Campgrounds,,11/1/2010,Y,,6481186.6907213,1975447.21047081
123,Cottonwood Campground,Cottonwood Campground,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Elizabeth Lake Rd,,,,91390,HSIP Freedom Campgrounds,,11/1/2010,Y,,6409944.69081713,2055861.19498372
124,County Camp Mendenhall,County Camp Mendenhall,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,42230 N Lake Hughes Rd,,,,93532,HSIP Freedom Campgrounds,,11/1/2010,Y,,6418150.69015314,2060301.19693048
125,County Camp Munz,County Camp Munz,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,42220 Lake Hughes Rd,,,,93532,HSIP Freedom Campgrounds,,11/1/2010,Y,,6417454.68957664,2060220.19676439
126,Warm Spring Campground,Warm Spring Campground,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Anf 6N32,,,,91390,HSIP Freedom Campgrounds,,11/1/2010,Y,,6389065.69090855,2045197.19695482
127,The Falls Campground,The Falls Campground,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Bouquet Cyn Rd,,,,91390,HSIP Freedom Campgrounds,,11/1/2010,Y,,6440698.70312789,2027039.20144673
128,Hollow Tree Campground,Hollow Tree Campground,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Bouquet Cyn Rd,,,,91390,HSIP Freedom Campgrounds,,11/1/2010,Y,,6437913.70836981,2024468.20199557
129,Oak Flat Campground,Oak Flat Campground,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Golden State Hwy,,,,91384,HSIP Freedom Campgrounds,,11/1/2010,Y,,6344114.7207713,2041268.19595456
130,Ellis Apiary Campsite,Ellis Apiary Campsite,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Los Padres N F 18W03,,,,91384,HSIP Freedom Campgrounds,,11/1/2010,Y,,6327308.70188998,2029417.19636264
131,Blue Point Campground,Blue Point Campground,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Los Padres N F 4N13,,,,91384,HSIP Freedom Campgrounds,,11/1/2010,Y,,6334034.70648256,2016026.19788222
132,Kinsey Ranch Campground,Kinsey Ranch Campground,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Hungry Valley Rd,,,,93243,HSIP Freedom Campgrounds,,11/1/2010,Y,,6313509.71505231,2083433.1897084
133,Lane Ranch Campground,Lane Ranch Campground,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Hungry Valley Rd,,,,93243,HSIP Freedom Campgrounds,,11/1/2010,Y,,6307021.72179472,2086710.1870914
134,Circle Canyon Campground,Circle Canyon Campground,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,,,,,93243,HSIP Freedom Campgrounds,,11/1/2010,Y,,6300934.71920498,2100422.18394557
135,County Camp Kilpatrick,County Camp Kilpatrick,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,427 S Encinal Canyon Rd,,,,90265,HSIP Freedom Campgrounds,,11/1/2010,Y,,6308143.7277528,1857474.21150914
136,County Camp Miller,County Camp Miller,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,433 S Encinal Canyon Rd,,,,90265,HSIP Freedom Campgrounds,,11/1/2010,Y,,6307943.71962264,1856937.21258314
137,County Camp 13,County Camp 13,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,1250 S Encinal Cyn Rd,,,,90265,HSIP Freedom Campgrounds,,11/1/2010,Y,,6299362.72792639,1853805.21294165
138,County Camp Gonzales,County Camp Gonzales,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,1301 N Las Virgenes Rd,,,,91302,HSIP Freedom Campgrounds,,11/1/2010,Y,,6347490.72320564,1855021.2131343
139,Youth Camp,Youth Camp,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Greenleaf Cyn Rd,,,,90290,HSIP Freedom Campgrounds,,11/1/2010,Y,,6378393.71028405,1862328.21394023
140,Saddleback Butte Campground,Saddleback Butte Campground,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,170Th St East,,,,93535,HSIP Freedom Campgrounds,,11/1/2010,Y,,6613995.68560147,2068711.20570098
141,Manker Flat Campground,Manker Flat Campground,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Mt Baldy Rd,,,,0,HSIP Freedom Campgrounds,,11/1/2010,Y,,6674999.66825205,1919561.22578631
142,Hermit Gulch Campground,Hermit Gulch Campground,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Memorial Rd,,,,90704,HSIP Freedom Campgrounds,,11/1/2010,Y,,6457983.72400397,1578383.25230373
143,Little Harbor Campground,Little Harbor Campground,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Two Harbors Rd,,,,90704,HSIP Freedom Campgrounds,,11/1/2010,Y,,6417105.73095697,1599459.24591281
144,Two Harbors Campground,Two Harbors Campground,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Two Harbors,,,,90704,HSIP Freedom Campgrounds,,11/1/2010,Y,,6411737.7193833,1619037.24579872
145,Parsons Campground,Parsons Campground,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,West End Rd,,,,90704,HSIP Freedom Campgrounds,,11/1/2010,Y,,6394815.71385731,1631158.24091364
146,Rippers Beach Camp,Rippers Beach Camp,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Empire Landing Trail,,,,90704,HSIP Freedom Campgrounds,,11/1/2010,Y,,6429538.71954238,1613882.24462581
147,Paradise Beach Camp,Paradise Beach Camp,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Access From The Sea,,,,90704,HSIP Freedom Campgrounds,,11/1/2010,Y,,6431836.70904088,1613970.24543406
148,Lava Wall Beach Camp,Lava Wall Beach Camp,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Access From The Sea,,,,90704,HSIP Freedom Campgrounds,,6/9/2011,Y,,6433472.22348639,1613809.4793514
149,Little Gibraltar Beach Camp,Little Gibraltar Beach Camp,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Access From The Sea,,,,90704,HSIP Freedom Campgrounds,,11/1/2010,Y,,6437511.71245463,1612017.2467154
150,Cabrillo Beach Camp,Cabrillo Beach Camp,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Access From The Sea,,,,90704,HSIP Freedom Campgrounds,,11/1/2010,Y,,6438040.73337822,1611522.24540882
151,F,F,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Access From The Sea,,,,90704,HSIP Freedom Campgrounds,,11/1/2010,Y,,6441193.71394889,1610017.24710648
152,Italian Gardens Beach Camp,Italian Gardens Beach Camp,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Access From The Sea,,,,90704,HSIP Freedom Campgrounds,,11/1/2010,Y,,6446539.71834873,1607783.24665323
153,Long Point Beach Camp,Long Point Beach Camp,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Access From The Sea,,,,90704,HSIP Freedom Campgrounds,,11/1/2010,Y,,6449168.72096471,1606750.24642265
154,Willow Cove Beach Camp,Willow Cove Beach Camp,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Access From The Sea,,,,90704,HSIP Freedom Campgrounds,,11/1/2010,Y,,6452857.71883605,1596086.25069031
155,Malibu Creek State Park Campground,Malibu Creek State Park Campground,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Las Virgenes Rd,,,,91302,HSIP Freedom Campgrounds,,11/1/2010,Y,,6345618.7079208,1857528.21435389
156,Roundtop Campground,Roundtop Campground,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Anf 3N90,,,,93550,HSIP Freedom Campgrounds,,11/1/2010,Y,,6541213.69632322,1956400.21411607
157,Eaton Canyon Youth Camp,Eaton Canyon Youth Camp,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,1750 N Altadena Dr,,,,91107,HSIP Freedom Campgrounds,,11/1/2010,Y,,6532347.68354347,1887091.22281305
158,San Dimas Cyn Youth Camp,San Dimas Cyn Youth Camp,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,1268 N Sycamore Cyn Rd,,,,91773,HSIP Freedom Campgrounds,,11/1/2010,Y,,6622544.6737528,1871229.22632189
159,East Shore R V Park Camping,East Shore R V Park Camping,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,1440 Camper View Rd,,,,91773,HSIP Freedom Campgrounds,,11/1/2010,Y,,6623377.68127313,1854844.23120481
160,East Shore R V Group Camping,East Shore R V Group Camping,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,1440 Camper View Rd,,,,91773,HSIP Freedom Campgrounds,,11/1/2010,Y,,6624096.70050439,1854589.22876206
161,Castaic Lagoon Group Camp,Castaic Lagoon Group Camp,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,,,,,91384,HSIP Freedom Campgrounds,,11/1/2010,Y,,6376221.69461498,2008670.20012707
162,Castaic Lake County Campground,Castaic Lake County Campground,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,32132 Castaic Lake Dr,,,,91384,HSIP Freedom Campgrounds,,11/1/2010,Y,,6378818.6927018,2006793.20158447
163,Santa Fe Dam Youth Camp,Santa Fe Dam Youth Camp,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,15501 E Arrow Hwy,,,,91706,HSIP Freedom Campgrounds,,11/1/2010,Y,,6578311.68249455,1864801.22539839
164,County Camp Mcnair,County Camp Mcnair,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,5300 W Avenue I,,,,93536,HSIP Freedom Campgrounds,,11/1/2010,Y,,6495170.70245139,2077198.19692907
165,County Camp Smith,County Camp Smith,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,5300 W Avenue I,,,,93536,HSIP Freedom Campgrounds,,11/1/2010,Y,,6493847.69066171,2077210.19952972
166,County Camp Onizuka,County Camp Onizuka,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,5300 W Avenue I,,,,93536,HSIP Freedom Campgrounds,,11/1/2010,Y,,6495171.68571714,2077713.19885181
167,County Camp Scobee,County Camp Scobee,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,5300 W Avenue I,,,,93536,HSIP Freedom Campgrounds,,11/1/2010,Y,,6493747.68036306,2077459.19739132
168,County Camp Resnick,County Camp Resnick,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,5300 W Avenue I,,,,93536,HSIP Freedom Campgrounds,,11/1/2010,Y,,6493859.69030964,2077722.19981806
169,County Camp Jarvis,County Camp Jarvis,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,5300 W Avenue I,,,,93536,HSIP Freedom Campgrounds,,11/1/2010,Y,,6495284.67368014,2077456.19969389
170,County Oak Grove Camp,County Oak Grove Camp,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,22550 East Fork Rd,,,,91702,HSIP Freedom Campgrounds,,11/1/2010,Y,,6615325.69639289,1908874.22419448
171,County Camp 14,County Camp 14,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,35100 San Francisquito Cyn Rd,,,,91350,HSIP Freedom Campgrounds,,11/1/2010,Y,,6418318.68620822,2028508.19850872
172,County Camp Joe Scott,County Camp Joe Scott,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,28700 N Bouquet Canyon Rd,,,,91350,HSIP Freedom Campgrounds,,11/1/2010,Y,,6415033.71279131,1989002.20403007
173,County Camp Scudder,County Camp Scudder,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,28750 N Bouquet Canyon Rd,,,,91350,HSIP Freedom Campgrounds,,11/1/2010,Y,,6416295.70075288,1989535.20230789
174,County Fire Camp 9,County Fire Camp 9,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,21521 N Sand Cyn Rd,,,,91321,HSIP Freedom Campgrounds,,11/1/2010,Y,,6437316.69939321,1951423.21029057
175,County Fire Camp 2,County Fire Camp 2,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,4810 N Oak Grove Dr,,,,91103,HSIP Freedom Campgrounds,,11/1/2010,Y,,6508840.68593813,1894373.22006007
176,County Fire Camp 12,County Fire Camp 12,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,29300 The Old Road,,,,91350,HSIP Freedom Campgrounds,,11/1/2010,Y,,6380026.70144063,1992201.20189714
177,County Fire Camp 8,County Fire Camp 8,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,1900 S Rambla Pacifico,,,,90265,HSIP Freedom Campgrounds,,11/1/2010,Y,,6365817.70328389,1845531.21702248
178,Oak Spring Trail Camp,Oak Spring Trail Camp,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Oak Spring Trail,,,,91342,HSIP Freedom Campgrounds,,11/1/2010,Y,,6463188.69784597,1934632.21139231
179,Vasquez Rocks Group Camp,Vasquez Rocks Group Camp,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,10700 W Escondido Cyn Rd,,,,91390,HSIP Freedom Campgrounds,,11/1/2010,Y,,6464882.69150522,2000189.2046219
180,Thousand Trails Trailer Camp,Thousand Trails Trailer Camp,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Soledad Cyn Rd,,,,93510,HSIP Freedom Campgrounds,,11/1/2010,Y,,6497450.69198589,1983612.20792031
181,Marina Del Rey Visitors Information Center,Marina Del Rey Visitors Information Center,Arts and Recreation,Campgrounds,,Los Angeles County Department of Beaches and Harbors,4701 Admiralty Way,,Marina Del Rey,CA,90292,LA County Department of Beaches and Harbors,,7/20/2017,Y,,6428215.39607355,1815208.00404698
182,Camp Caula,Camp Caula,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,,,,,,HSIP Freedom Gnis_cultural_fe,240076,11/1/2010,Y,,6343804.33654955,2041310.60105348
183,Honeybee Campground,Honeybee Campground,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,,,,,,HSIP Freedom Gnis_cultural_fe,243614,11/1/2010,Y,,6455087.21503322,1951353.90432681
184,Artesian Spring Campground,Artesian Spring Campground,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,,,,,,HSIP Freedom Gnis_cultural_fe,238786,11/1/2010,Y,,6451013.62377097,2029608.94794765
185,Lower Shake Campground,Lower Shake Campground,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,,,,,,HSIP Freedom Gnis_cultural_fe,245273,11/1/2010,Y,,6403846.39494288,2077228.43899456
186,Live Oak Campground,Live Oak Campground,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,,,,,,HSIP Freedom Gnis_cultural_fe,244965,11/1/2010,Y,,6440116.11275764,1960507.88864347
187,Frenchmans Flat Campground,Frenchmans Flat Campground,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,,,,,,HSIP Freedom Gnis_cultural_fe,242503,11/1/2010,Y,,6337748.53370056,2047622.36238006
188,Cienaga Campground,Cienaga Campground,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,,,,,,HSIP Freedom Gnis_cultural_fe,240619,11/1/2010,Y,,6370181.42782414,2048309.44499539
189,Dutch Louie Campground,Dutch Louie Campground,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,,,,,,HSIP Freedom Gnis_cultural_fe,241688,11/1/2010,Y,,6455008.70108263,1952870.45936456
190,Elizabeth Lake Canyon Campground,Elizabeth Lake Canyon Campground,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,,,,,,HSIP Freedom Gnis_cultural_fe,241957,11/1/2010,Y,,6394004.24828863,2048976.67627248
191,Joe Scott Boys Camp,Joe Scott Boys Camp,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,,,,,,HSIP Freedom Gnis_cultural_fe,244073,11/1/2010,Y,,6415024.1281648,1988821.90714656
192,Kenyon Scudder Boys Camp,Kenyon Scudder Boys Camp,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,,,,,,HSIP Freedom Gnis_cultural_fe,244260,11/1/2010,Y,,6416366.87121423,1989421.95679948
193,Upper Shake Campground,Upper Shake Campground,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,,,,,,HSIP Freedom Gnis_cultural_fe,250856,11/1/2010,Y,,6402412.1140188,2074405.4889318
194,Sawmill Campground,Sawmill Campground,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,,,,,,HSIP Freedom Gnis_cultural_fe,249172,11/1/2010,Y,,6389740.16200055,2078013.02403957
195,Warm Springs Camp,Warm Springs Camp,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,,,,,,HSIP Freedom Gnis_cultural_fe,251180,11/1/2010,Y,,6392890.18949313,2044029.56674415
196,Redtail Canyon Campground,Redtail Canyon Campground,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,,,,,,HSIP Freedom Gnis_cultural_fe,254432,11/1/2010,Y,,6301025.38864306,2102101.39121707
197,Quail Canyon Campground,Quail Canyon Campground,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,,,,,,HSIP Freedom Gnis_cultural_fe,254475,11/1/2010,Y,,6315412.68696813,2096420.54529531
198,Junior Probation Camp Number 4,Junior Probation Camp Number 4,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,,,,,,HSIP Freedom Gnis_cultural_fe,269968,11/1/2010,Y,,6405844.79252088,1978759.06375523
199,Bouquet Campground Number Four,Bouquet Campground Number Four,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,,,,,,HSIP Freedom Gnis_cultural_fe,269987,11/1/2010,Y,,6440716.9192988,2026919.00352439
200,Bear Gulch Camp,Bear Gulch Camp,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,,,,,,HSIP Freedom Gnis_cultural_fe,269740,11/1/2010,Y,,6371900.46277189,2082466.66506664
201,Tumble Inn Campground,Tumble Inn Campground,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,,,,,,HSIP Freedom Gnis_cultural_fe,274219,11/1/2010,Y,,6346278.4231368,2083447.17590089
202,Forestry Camp Number Four,Forestry Camp Number Four,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,,,,,,HSIP Freedom Gnis_cultural_fe,271175,11/1/2010,Y,,6405844.79252088,1978759.06375523
203,Rogers Camp,Rogers Camp,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,,,,,,HSIP Freedom Gnis_cultural_fe,273335,11/1/2010,Y,,6373059.50408897,2054154.45561506
204,Mint Canyon Campground,Mint Canyon Campground,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,,,,,,HSIP Freedom Gnis_cultural_fe,272496,11/1/2010,Y,,6446654.26601988,2004757.95926389
205,Road Camp Number Seven,Road Camp Number Seven,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,,,,,,HSIP Freedom Gnis_cultural_fe,273297,11/1/2010,Y,,6418478.47788338,2028633.43054172
