OBJECTID,Name,Label,Category2,Category1,Category3,Organization,Address Line 1,Address Line 2,City,State,ZIP Code,Source,Source ID,Source Date,Display,Last Update,x,y
10874,Fairfax Branch,Fairfax Branch,Libraries,Municipal Services,,IMLS Public Libraries Survey,161 S. Gardner St.,,Los Angeles,CA,90036,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M659,2023,Y,4/4/2025 1:03:56 PM,6454696.81161456,1848684.37443006
10875,Felipe De Neve Branch,Felipe De Neve Branch,Libraries,Municipal Services,,IMLS Public Libraries Survey,2820 W. Sixth St.,,Los Angeles,CA,90057,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M659,2023,Y,4/4/2025 1:03:56 PM,6475762.03162314,1845582.68443923
10876,Goldwyn Hollywood Regional Branch,Goldwyn Hollywood Regional Branch,Libraries,Municipal Services,,IMLS Public Libraries Survey,1623 Ivar Ave.,,Los Angeles,CA,90028,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M659,2023,Y,4/4/2025 1:03:56 PM,6462315.76717713,1859081.90251948
10877,Granada Hills Branch,Granada Hills Branch,Libraries,Municipal Services,,IMLS Public Libraries Survey,10640 Petit Ave.,,Granada Hills,CA,91344,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M659,2023,Y,4/4/2025 1:03:56 PM,6411229.53175139,1918946.51408923
10878,Hyde Park Branch,Hyde Park Branch,Libraries,Municipal Services,,IMLS Public Libraries Survey,2205 Florence Av,,Los Angeles,CA,90043,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M659,2023,Y,4/4/2025 1:03:56 PM,6465200.51107955,1813299.46947823
10879,Jefferson Branch,Jefferson Branch,Libraries,Municipal Services,,IMLS Public Libraries Survey,2211 W. Jefferson Blvd.,,Los Angeles,CA,90018,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M659,2023,Y,4/4/2025 1:03:56 PM,6464914.92175572,1831840.87235598
10880,John C. Fremont Branch,John C. Fremont Branch,Libraries,Municipal Services,,IMLS Public Libraries Survey,6121 Melrose Ave.,,Los Angeles,CA,90038,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M659,2023,Y,4/4/2025 1:03:56 PM,6460594.26504272,1852936.18121514
10881,John Muir Branch,John Muir Branch,Libraries,Municipal Services,,IMLS Public Libraries Survey,1005 W. 64Th St.,,Los Angeles,CA,90044,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M659,2023,Y,4/4/2025 1:03:56 PM,6473105.32761897,1815758.88056989
10882,Junipero Serra Branch,Junipero Serra Branch,Libraries,Municipal Services,,IMLS Public Libraries Survey,4607 S. Main St.,,Los Angeles,CA,90037,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M659,2023,Y,4/4/2025 1:03:56 PM,6478614.69258447,1823126.65422015
10883,Lincoln Heights Branch,Lincoln Heights Branch,Libraries,Municipal Services,,IMLS Public Libraries Survey,2530 Workman St.,,Los Angeles,CA,90031,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M659,2023,Y,4/4/2025 1:03:56 PM,6496744.43224356,1850160.20546789
10884,Los Feliz Branch,Los Feliz Branch,Libraries,Municipal Services,,IMLS Public Libraries Survey,1874 Hillhurst Ave.,,Los Angeles,CA,90027,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M659,2023,Y,4/4/2025 1:03:56 PM,6474672.24410455,1860808.8987374
10885,Malabar Branch,Malabar Branch,Libraries,Municipal Services,,IMLS Public Libraries Survey,2801 Wabash Ave.,,Los Angeles,CA,90033,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M659,2023,Y,4/4/2025 1:03:56 PM,6501660.34826472,1840842.13617755
10886,Mar Vista Branch,Mar Vista Branch,Libraries,Municipal Services,,IMLS Public Libraries Survey,12006 Venice Blvd.,,Los Angeles,CA,90066,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M659,2023,Y,4/4/2025 1:03:56 PM,6431626.14548564,1824847.96180114
10887,Mark Twain Branch,Mark Twain Branch,Libraries,Municipal Services,,IMLS Public Libraries Survey,9621 S. Figueroa St.,,Los Angeles,CA,90039,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M659,2023,Y,4/4/2025 1:03:56 PM,6475922.75472689,1803776.85171248
10888,Memorial Branch,Memorial Branch,Libraries,Municipal Services,,IMLS Public Libraries Survey,4625 W. Olympic Blvd.,,Los Angeles,CA,90019,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M659,2023,Y,4/4/2025 1:03:56 PM,6461157.84921739,1843070.37778406
10889,North Hollywood Regional Branch,North Hollywood Regional Branch,Libraries,Municipal Services,,IMLS Public Libraries Survey,5211 Tujunga Ave.,,North Hollywood,CA,91601,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M659,2023,Y,4/4/2025 1:03:56 PM,6447024.63863872,1883239.97625048
10890,Northridge Branch,Northridge Branch,Libraries,Municipal Services,,IMLS Public Libraries Survey,9051 Darby Ave.,,Northridge,CA,91325,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M659,2023,Y,4/4/2025 1:03:56 PM,6400303.66121472,1908349.00149165
10891,Pacoima Branch,Pacoima Branch,Libraries,Municipal Services,,IMLS Public Libraries Survey,13605 Van Nuys Blvd.,,Pacoima,CA,91331,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M659,2023,Y,4/4/2025 1:03:56 PM,6432009.60797331,1917645.34444748
10892,Palisades Branch,Palisades Branch,Libraries,Municipal Services,,IMLS Public Libraries Survey,861 Alma Real Dr.,,Pacific Palisades,CA,90272,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M659,2023,Y,4/4/2025 1:03:56 PM,6403209.53696464,1838131.59730731
10893,Palms-Rancho Park Branch,Palms-Rancho Park Branch,Libraries,Municipal Services,,IMLS Public Libraries Survey,2920 Overland Ave.,,Los Angeles,CA,90064,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M659,2023,Y,4/4/2025 1:03:56 PM,6435021.97366773,1834666.35161315
10894,Panorama City Branch,Panorama City Branch,Libraries,Municipal Services,,IMLS Public Libraries Survey,14345 Roscoe Blvd.,,Panorama City,CA,91402,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M659,2023,Y,4/4/2025 1:03:56 PM,6426770.77822788,1903326.95313682
10895,Pio Pico Koreatown Branch,Pio Pico Koreatown Branch,Libraries,Municipal Services,,IMLS Public Libraries Survey,694 S. Oxford,,Los Angeles,CA,90005,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M659,2023,Y,4/4/2025 1:03:56 PM,6468442.07316597,1844375.76854597
10896,Robert Louis Stevenson Branch,Robert Louis Stevenson Branch,Libraries,Municipal Services,,IMLS Public Libraries Survey,803 Spence St.,,Los Angeles,CA,90023,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M659,2023,Y,4/4/2025 1:03:56 PM,6501662.5769348,1832456.31403847
10897,Robertson Branch,Robertson Branch,Libraries,Municipal Services,,IMLS Public Libraries Survey,1719 S. Robertson Blvd.,,Los Angeles,CA,90035,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M659,2023,Y,4/4/2025 1:03:56 PM,6444824.28838064,1840176.79925364
10898,San Pedro Regional Branch,San Pedro Regional Branch,Libraries,Municipal Services,,IMLS Public Libraries Survey,931 S. Gaffey St.,,San Pedro,CA,90731,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M659,2023,Y,4/4/2025 1:03:56 PM,6472767.55532864,1726277.74325956
10899,Sherman Oaks Branch,Sherman Oaks Branch,Libraries,Municipal Services,,IMLS Public Libraries Survey,14245 Moorpark St.,,Sherman Oaks,CA,91423,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M659,2023,Y,4/4/2025 1:03:56 PM,6427413.6683463,1877623.77554065
10900,Studio City Branch,Studio City Branch,Libraries,Municipal Services,,IMLS Public Libraries Survey,12511 Moorpark St.,,Studio City,CA,91604,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M659,2023,Y,4/4/2025 1:03:56 PM,6438956.99401289,1877357.74621706
10901,Sun Valley Branch,Sun Valley Branch,Libraries,Municipal Services,,IMLS Public Libraries Survey,7935 Vineland Ave.,,Sun Valley,CA,91352,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M659,2023,Y,4/4/2025 1:03:56 PM,6449699.61918114,1900711.29629464
10902,Sunland-Tujunga Branch,Sunland-Tujunga Branch,Libraries,Municipal Services,,IMLS Public Libraries Survey,7771 Foothill Blvd.,,Tujunga,CA,91042,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M659,2023,Y,4/4/2025 1:03:56 PM,6470582.29263881,1916367.1908358
10903,Sylmar,Sylmar,Libraries,Municipal Services,,IMLS Public Libraries Survey,14430 Polk St.,,Sylmar,CA,91342,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M659,2023,Y,4/4/2025 1:03:56 PM,6427052.30391155,1934837.87797573
10904,Van Nuys Branch,Van Nuys Branch,Libraries,Municipal Services,,IMLS Public Libraries Survey,6250 Sylmar Ave. Mall,,Van Nuys,CA,91401,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M659,2023,Y,4/4/2025 1:03:56 PM,6426637.27915105,1889626.47758506
10905,Valley Plaza Branch,Valley Plaza Branch,Libraries,Municipal Services,,IMLS Public Libraries Survey,12311 Vanowen St.,,North Hollywood,CA,91605,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M659,2023,Y,4/4/2025 1:03:56 PM,6440304.46408696,1893927.85087205
10906,Venice Branch,Venice Branch,Libraries,Municipal Services,,IMLS Public Libraries Survey,501 S. Venice Blvd.,,Venice,CA,90291,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M659,2023,Y,4/4/2025 1:03:56 PM,6419988.97781514,1817879.39174882
10907,Vermont Square Branch,Vermont Square Branch,Libraries,Municipal Services,,IMLS Public Libraries Survey,1201 W. 48Th St.,,Los Angeles,CA,90037,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M659,2023,Y,4/4/2025 1:03:56 PM,6471982.70814505,1822376.81582481
10908,Vernon-Leon H. Washington Jr. Memorial Branch,Vernon-Leon H. Washington Jr. Memorial Branch,Libraries,Municipal Services,,IMLS Public Libraries Survey,4504 S. Central Ave.,,Los Angeles,CA,90011,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M659,2023,Y,4/4/2025 1:03:56 PM,6483938.74131955,1823430.09062114
10909,Washington Irving Branch,Washington Irving Branch,Libraries,Municipal Services,,IMLS Public Libraries Survey,4117 W. Washington Blvd.,,Los Angeles,CA,90018,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M659,2023,Y,4/4/2025 1:03:56 PM,6461933.79878096,1837063.19458848
10910,Alma Reaves Woods Watts Branch,Alma Reaves Woods Watts Branch,Libraries,Municipal Services,,IMLS Public Libraries Survey,10205 Compton Ave.,,Los Angeles,CA,90002,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M659,2023,Y,4/4/2025 1:03:56 PM,6486985.63056697,1802107.17755839
10911,Will and Ariel Durant Branch,Will and Ariel Durant Branch,Libraries,Municipal Services,,IMLS Public Libraries Survey,7140 W. Sunset Blvd.,,Los Angeles,CA,90046,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M659,2023,Y,4/4/2025 1:03:56 PM,6457097.39867689,1858204.94265923
10912,West Los Angeles Regional Branch,West Los Angeles Regional Branch,Libraries,Municipal Services,,IMLS Public Libraries Survey,11360 Santa Monica Blvd.,,Los Angeles,CA,90025,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M659,2023,Y,4/4/2025 1:03:56 PM,6425377.78724746,1839438.33255473
10913,West Valley Regional Branch,West Valley Regional Branch,Libraries,Municipal Services,,IMLS Public Libraries Survey,19036 Vanowen St.,,Reseda,CA,91335,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M659,2023,Y,4/4/2025 1:03:56 PM,6395957.09116772,1893364.12168457
10914,Westchester -Loyola Village Branch,Westchester -Loyola Village Branch,Libraries,Municipal Services,,IMLS Public Libraries Survey,7114 W. Manchester Av.,,Los Angeles,CA,90045,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M659,2023,Y,4/4/2025 1:03:56 PM,6435195.08683856,1807974.00801632
10915,Wilmington Branch,Wilmington Branch,Libraries,Municipal Services,,IMLS Public Libraries Survey,1300 North Avalon Blvd.,,Wilmington,CA,90744,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M659,2023,Y,4/4/2025 1:03:56 PM,6481716.41439939,1745694.18539773
10916,Wilshire Branch,Wilshire Branch,Libraries,Municipal Services,,IMLS Public Libraries Survey,149 N. St. Andrews Pl.,,Los Angeles,CA,90004,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M659,2023,Y,4/4/2025 1:03:56 PM,6467366.86829539,1849618.70458239
10917,Woodland Hills Branch,Woodland Hills Branch,Libraries,Municipal Services,,IMLS Public Libraries Survey,22200 Ventura Blvd.,,Woodland Hills,CA,91364,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M659,2023,Y,4/4/2025 1:03:56 PM,6376963.58223881,1884346.44286956
10918,Little Tokyo Branch Library,Little Tokyo Branch Library,Libraries,Municipal Services,,IMLS Public Libraries Survey,203 S. Los Angeles Street,,Los Angeles,CA,90012,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M659,2023,Y,4/4/2025 1:03:56 PM,6487866.13339914,1840652.05650523
10919,Platt Branch,Platt Branch,Libraries,Municipal Services,,IMLS Public Libraries Survey,23600 Victory Blvd.,,Los Angeles,CA,91367,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M659,2023,Y,4/4/2025 1:03:56 PM,6367703.16276756,1890897.88678764
10920,Porter Ranch Branch,Porter Ranch Branch,Libraries,Municipal Services,,IMLS Public Libraries Survey,11371 Tampa Ave.,,Los Angeles,CA,91326,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M659,2023,Y,4/4/2025 1:03:56 PM,6392532.58620572,1923980.8941123
10921,Mid-Valley Regional Branch,Mid-Valley Regional Branch,Libraries,Municipal Services,,IMLS Public Libraries Survey,16244 Nordhoff St.,,North Hills,CA,91343,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M659,2023,Y,4/4/2025 1:03:56 PM,6414555.50443013,1908480.37065148
10922,Harbor City-Harbor Gateway,Harbor City-Harbor Gateway,Libraries,Municipal Services,,IMLS Public Libraries Survey,24000 S. Western Ave.,,Harbor City,CA,90710,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M659,2023,Y,4/4/2025 1:03:56 PM,6468248.66640055,1752225.77830565
10923,Lake View Terrace,Lake View Terrace,Libraries,Municipal Services,,IMLS Public Libraries Survey,12002 Osborne St.,,Lake View Terrace,CA,91342,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M659,2023,Y,4/4/2025 1:03:56 PM,6442627.82230113,1922084.64954522
10924,Pico Union Branch,Pico Union Branch,Libraries,Municipal Services,,IMLS Public Libraries Survey,1030 S. Alvarado St.,,Los Angeles,CA,90006,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M659,2023,Y,4/4/2025 1:03:56 PM,6476743.1169313,1841018.11220357
10925,Playa Vista Branch,Playa Vista Branch,Libraries,Municipal Services,,IMLS Public Libraries Survey,6400 Playa Vista Drive,,Playa Vista,CA,90094,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M659,2023,Y,4/4/2025 1:03:56 PM,6432556.38247031,1811716.53596431
10926,Edendale Branch,Edendale Branch,Libraries,Municipal Services,,IMLS Public Libraries Survey,2011 W. Sunset Blvd.,,Los Angeles,CA,90026,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M659,2023,Y,4/4/2025 1:03:56 PM,6482250.92317289,1850816.25468072
10927,Westwood Branch,Westwood Branch,Libraries,Municipal Services,,IMLS Public Libraries Survey,1246 Glendon Ave,,Westwood,CA,90024,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M659,2023,Y,4/4/2025 1:03:56 PM,6427813.10455531,1843717.74492764
10928,Silver Lake Branch,Silver Lake Branch,Libraries,Municipal Services,,IMLS Public Libraries Survey,2411 Glendale Blvd.,,Los Angeles,CA,90039,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M659,2023,Y,4/4/2025 1:03:56 PM,6483184.33830081,1859012.00698997
10929,Monrovia Public Library,Monrovia Public Library,Libraries,Municipal Services,,IMLS Public Libraries Survey,321 S. Myrtle Ave.,,Monrovia,CA,91016,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M668,2023,Y,4/4/2025 1:03:56 PM,6561346.99595155,1876572.92528014
10930,Monterey Park Bruggemeyer Library,Monterey Park Bruggemeyer Library,Libraries,Municipal Services,,IMLS Public Libraries Survey,318 S. Ramona Avenue,,Monterey Park,CA,91754,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M671,2023,Y,4/4/2025 1:03:56 PM,6523673.89478873,1843908.83312814
10931,Palmdale City Library,Palmdale City Library,Libraries,Municipal Services,,IMLS Public Libraries Survey,700 E. Palmdale Blvd.,,Palmdale,CA,93550,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M685,2023,Y,4/4/2025 1:03:56 PM,6526588.30825122,2033275.10695389
10932,Peninsula Center Library,Peninsula Center Library,Libraries,Municipal Services,,IMLS Public Libraries Survey,701 Silver Spur Road,,Rolling Hills Estate,CA,90274,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M688,2023,Y,4/4/2025 1:03:56 PM,6449232.48724139,1739204.35848239
10933,Malaga Cove Library,Malaga Cove Library,Libraries,Municipal Services,,IMLS Public Libraries Survey,2400 Via Campesina,,Palos Verdes Estates,CA,90274,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M688,2023,Y,4/4/2025 1:03:56 PM,6443308.63425972,1749419.12643865
10934,Miraleste Library,Miraleste Library,Libraries,Municipal Services,,IMLS Public Libraries Survey,29089 Palos Verdes Dr. E.,,Rancho Palos Verdes,CA,90275,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M688,2023,Y,4/4/2025 1:03:56 PM,6461513.15788998,1733791.20789139
10935,Pasadena Central Library,Pasadena Central Library,Libraries,Municipal Services,,IMLS Public Libraries Survey,285 E. Walnut St.,,Pasadena,CA,91101,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M690,2023,Y,4/4/2025 1:03:56 PM,6518008.84837605,1876831.27482906
10936,Allendale Branch Library,Allendale Branch Library,Libraries,Municipal Services,,IMLS Public Libraries Survey,1130 S. Marengo Ave.,,Pasadena,CA,91106,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M690,2023,Y,4/4/2025 1:03:56 PM,6517556.1514468,1868334.97128364
10937,Hastings Branch Library,Hastings Branch Library,Libraries,Municipal Services,,IMLS Public Libraries Survey,3325 E. Orange Grove Blvd.,,Pasadena,CA,91107,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M690,2023,Y,4/4/2025 1:03:56 PM,6536844.85860422,1879855.48137906
10938,Hill Ave. Branch Library,Hill Ave. Branch Library,Libraries,Municipal Services,,IMLS Public Libraries Survey,55 S. Hill Ave.,,Pasadena,CA,91106,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M690,2023,Y,4/4/2025 1:03:56 PM,6524947.44932821,1875194.11570181
10939,Lamanda Park Branch Library,Lamanda Park Branch Library,Libraries,Municipal Services,,IMLS Public Libraries Survey,140 S. Altadena Dr.,,Pasadena,CA,91107,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M690,2023,Y,4/4/2025 1:03:56 PM,6531817.23053613,1874608.0030289
10940,La Pintoresca Branch Library,La Pintoresca Branch Library,Libraries,Municipal Services,,IMLS Public Libraries Survey,1355 N. Raymond Ave.,,Pasadena,CA,91103,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M690,2023,Y,4/4/2025 1:03:56 PM,6516562.43394606,1884156.44685848
10941,Linda Vista Branch Library,Linda Vista Branch Library,Libraries,Municipal Services,,IMLS Public Libraries Survey,1281 Bryant St.,,Pasadena,CA,91103,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M690,2023,Y,4/4/2025 1:03:56 PM,6507912.82919805,1884239.3259578
10942,San Rafael Branch Library,San Rafael Branch Library,Libraries,Municipal Services,,IMLS Public Libraries Survey,1240 Nithsdale,,Pasadena,CA,91105,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M690,2023,Y,4/4/2025 1:03:56 PM,6508460.99378413,1871891.47007614
10943,Santa Catalina Branch Library,Santa Catalina Branch Library,Libraries,Municipal Services,,IMLS Public Libraries Survey,999 E. Washington Blvd.,,Pasadena,CA,91104,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M690,2023,Y,4/4/2025 1:03:56 PM,6522381.22512998,1883918.08381814
10944,Villa Parke Community Center Library,Villa Parke Community Center Library,Libraries,Municipal Services,,IMLS Public Libraries Survey,363 E. Villa,,Pasadena,CA,91101,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M690,2023,Y,4/4/2025 1:03:56 PM,6518411.69369897,1878523.4302374
10945,Pomona Public Library,Pomona Public Library,Libraries,Municipal Services,,IMLS Public Libraries Survey,625 S. Garey Ave.,,Pomona,CA,91766,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M694,2023,Y,4/4/2025 1:03:56 PM,6637388.59255572,1842042.46448556
10946,Redondo Beach Public Library,Redondo Beach Public Library,Libraries,Municipal Services,,IMLS Public Libraries Survey,303 N. Pacific Coast Hwy,,Redondo Beach,CA,90277,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M696,2023,Y,4/4/2025 1:03:56 PM,6444032.30440031,1766282.80662198
10947,Redondo Beach North Branch Library,Redondo Beach North Branch Library,Libraries,Municipal Services,,IMLS Public Libraries Survey,2000 Artesia Boulevard,,Redondo Beach,CA,90278,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M696,2023,Y,4/4/2025 1:03:56 PM,6447254.75267981,1776275.86898489
10948,Crowell Public Library,Crowell Public Library,Libraries,Municipal Services,,IMLS Public Libraries Survey,1890 Huntington Dr.,,San Marino,CA,91108,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M715,2023,Y,4/4/2025 1:03:56 PM,6527494.61582181,1865783.08596748
10949,Santa Fe Springs City Library,Santa Fe Springs City Library,Libraries,Municipal Services,,IMLS Public Libraries Survey,11700 E. Telegraph Rd.,,Santa Fe Springs,CA,90670,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M724,2023,Y,4/4/2025 1:03:56 PM,6536160.3012463,1802885.95880923
10950,William C. Gordon Learning Center,William C. Gordon Learning Center,Libraries,Municipal Services,,IMLS Public Libraries Survey,9255 Pioneer Blvd,,Santa Fe Springs,CA,90670,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M724,2023,Y,4/4/2025 1:03:56 PM,6535897.28175922,1807368.24151132
10951,Santa Monica Public Library,Santa Monica Public Library,Libraries,Municipal Services,,IMLS Public Libraries Survey,601 Santa Monica Blvd,,Santa Monica,CA,90401,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M726,2023,Y,4/4/2025 1:03:56 PM,6412180.57282831,1829312.71369839
10952,Montana Avenue Branch Library,Montana Avenue Branch Library,Libraries,Municipal Services,,IMLS Public Libraries Survey,1704 Montana Ave.,,Santa Monica,CA,90403,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M726,2023,Y,4/4/2025 1:03:56 PM,6412555.65541147,1835330.58355239
10953,Fairview Branch Library,Fairview Branch Library,Libraries,Municipal Services,,IMLS Public Libraries Survey,2101 Ocean Park Blvd.,,Santa Monica,CA,90405,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M726,2023,Y,4/4/2025 1:03:56 PM,6421211.6059473,1827967.71966922
10954,Ocean Park Branch Library,Ocean Park Branch Library,Libraries,Municipal Services,,IMLS Public Libraries Survey,2601 Main St.,,Santa Monica,CA,90405,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M726,2023,Y,4/4/2025 1:03:56 PM,6414980.32182197,1823603.71986707
10955,Pico Branch Library,Pico Branch Library,Libraries,Municipal Services,,IMLS Public Libraries Survey,2201 Pico Blvd.,,Santa Monica,CA,90405,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M726,2023,Y,4/4/2025 1:03:56 PM,6420108.64260206,1830255.39357156
10956,Sierra Madre Public Library,Sierra Madre Public Library,Libraries,Municipal Services,,IMLS Public Libraries Survey,440 W. Sierra Madre Blvd.,,Sierra Madre,CA,91024,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M730,2023,Y,4/4/2025 1:03:56 PM,6542928.29820897,1881265.52842772
10957,South Pasadena Public Library,South Pasadena Public Library,Libraries,Municipal Services,,IMLS Public Libraries Survey,1100 Oxley St.,,South Pasadena,CA,91030,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M734,2023,Y,4/4/2025 1:03:56 PM,6514521.93244964,1863808.11288331
10958,Katy Geissert Civic Center Library,Katy Geissert Civic Center Library,Libraries,Municipal Services,,IMLS Public Libraries Survey,3301 Torrance Blvd.,,Torrance,CA,90503,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M742,2023,Y,4/4/2025 1:03:56 PM,6457353.67113023,1763302.20694014
10959,Southeast Branch Library,Southeast Branch Library,Libraries,Municipal Services,,IMLS Public Libraries Survey,23115 S. Arlington Ave.,,Torrance,CA,90501,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M742,2023,Y,4/4/2025 1:03:56 PM,6464467.32356955,1755267.5054899
10960,El Retiro Branch Library,El Retiro Branch Library,Libraries,Municipal Services,,IMLS Public Libraries Survey,126 Vista Del Parque,,Redondo Beach,CA,90277,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M742,2023,Y,4/4/2025 1:03:56 PM,6446380.68388988,1755271.4460988
10961,Henderson Branch Library,Henderson Branch Library,Libraries,Municipal Services,,IMLS Public Libraries Survey,4805 Emerald St.,,Torrance,CA,90503,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M742,2023,Y,4/4/2025 1:03:56 PM,6450918.29718997,1764858.5788274
10962,North Torrance Branch Library,North Torrance Branch Library,Libraries,Municipal Services,,IMLS Public Libraries Survey,3604 Artesia Blvd.,,Torrance,CA,90504,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M742,2023,Y,4/4/2025 1:03:56 PM,6459838.55493997,1776245.72632864
10963,Walteria Branch Library,Walteria Branch Library,Libraries,Municipal Services,,IMLS Public Libraries Survey,3815 W. 242Nd St.,,Torrance,CA,90505,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M742,2023,Y,4/4/2025 1:03:56 PM,6454406.5356203,1751367.4069909
10964,Whittier Public Library,Whittier Public Library,Libraries,Municipal Services,,IMLS Public Libraries Survey,7344 S. Washington Ave.,,Whittier,CA,90602,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M750,2023,Y,4/4/2025 1:03:56 PM,6551072.92168348,1812955.20769957
10965,Whittwood Branch Library,Whittwood Branch Library,Libraries,Municipal Services,,IMLS Public Libraries Survey,10537 Santa Gertrudes Ave.,,Whittier,CA,90603,https://www.imls.gov/research-evaluation/data-collection/public-libraries-survey,M750,2023,Y,4/4/2025 1:03:56 PM,6563749.8129963,1800485.08172123
