OBJECTID,Name,Label,Category2,Category1,Category3,Organization,Address Line 1,Address Line 2,City,State,ZIP Code,Source,Source ID,Source Date,Display,Last Update,x,y
8663,Avalon Fire Department,Avalon Fire Department,Fire Stations,Public Safety,,HIFLD,420 Avalon Canyon Road,,Avalon,CA,90704,U.S. Geological Survey,b414f166-6883-4537-aeae-3152b990fc09,2018-07-19 20:17:43,Y,,6461170.07393047,1582152.59909573
8664,Los Angeles County Fire Department Station 155,Los Angeles County Fire Department Station 155,Fire Stations,Public Safety,,HIFLD,1 Banning House Road,,Two Harbors,CA,90704,U.S. Geological Survey,{00839135-9AEA-4215-A974-79A27E1DDE89},2017-07-11 19:53:07,Y,,6408989.97783156,1619386.54923397
8665,Los Angeles County Fire Department Station 55,Los Angeles County Fire Department Station 55,Fire Stations,Public Safety,,HIFLD,945 Avalon Canyon Road,,Avalon,CA,90704,U.S. Geological Survey,{874A7F0C-158D-4456-86A4-B18EB9038C27},2017-07-05 21:27:31,Y,,6459187.78130713,1579833.6083269
8666,City of Los Angeles Fire Department Station 56,City of Los Angeles Fire Department Station 56,Fire Stations,Public Safety,,HIFLD,2759 Rowena Avenue,,Los Angeles,CA,90039,U.S. Geological Survey,411fe03d-aa99-48ee-bb06-3e0f4619eb8c,2016-08-12 13:19:58,Y,,6481796.3095808,1861662.90884039
8667,Los Angeles County Fire Department Station 182,Los Angeles County Fire Department Station 182,Fire Stations,Public Safety,,HIFLD,1059 North White Avenue,,Pomona,CA,91768,U.S. Geological Survey,{9BEFFFCD-3F8B-4325-8959-B9D310E2EB79},2011-03-03 18:02:46,Y,,6634490.51928364,1847100.09446214
8668,Los Angeles County Fire Department Station 183,Los Angeles County Fire Department Station 183,Fire Stations,Public Safety,,HIFLD,708 North San Antonio Avenue,,Pomona,CA,91767,U.S. Geological Survey,{DA867E3C-ECD3-4D79-B5E3-93CBCBB5BD6F},2011-03-03 18:02:46,Y,,6641531.50651397,1846349.72457181
8669,Pasadena Fire Department Station 31,Pasadena Fire Department Station 31,Fire Stations,Public Safety,,HIFLD,135 South Fair Oaks Avenue,,Pasadena,CA,91105,U.S. Geological Survey,{909857E8-3C97-4595-AC74-2AB8B9FBC706},2017-08-11 17:08:30,Y,,6516063.15541705,1874522.21350232
8670,Long Beach Fire Department Station 18,Long Beach Fire Department Station 18,Fire Stations,Public Safety,,HIFLD,3361 Palo Verde Avenue,,Long Beach,CA,90808,U.S. Geological Survey,{EBF93BC6-7AC0-466F-A7B8-E2A2FAB91D0A},2016-03-04 07:52:20,Y,,6528799.1348663,1756242.71777831
8671,Hermosa Beach Fire Department,Hermosa Beach Fire Department,Fire Stations,Public Safety,,HIFLD,540 Pier Avenue,,Hermosa Beach,CA,90254,U.S. Geological Survey,e534da15-9440-4365-80e2-c2fed51fac90,2016-08-12 13:19:58,Y,,6441468.41353072,1773190.91780573
8672,City of Los Angeles Fire Department Station 84,City of Los Angeles Fire Department Station 84,Fire Stations,Public Safety,,HIFLD,21050 Burbank Boulevard,,Woodland Hills,CA,91367,U.S. Geological Survey,{6969A767-027D-4B35-8679-6010D69E4733},2011-03-03 18:02:46,Y,,6382764.53979696,1885842.10063939
8673,Los Angeles County Fire Department Station 6,Los Angeles County Fire Department Station 6,Fire Stations,Public Safety,,HIFLD,25517 South Narbonne Avenue,,Lomita,CA,90717,U.S. Geological Survey,{0048F9B3-B625-409B-B50E-DCAB03BD1E36},2016-08-12 13:19:58,Y,,6464350.48948564,1746784.65893856
8674,Los Angeles County Fire Department Station 181,Los Angeles County Fire Department Station 181,Fire Stations,Public Safety,,HIFLD,590 South Park Avenue,,Pomona,CA,91766,U.S. Geological Survey,342998e3-52f3-4246-bb5a-efebe152890e,2011-03-03 18:02:46,Y,,6636194.36134839,1842215.77811532
8675,City of Los Angeles Fire Department Station 66,City of Los Angeles Fire Department Station 66,Fire Stations,Public Safety,,HIFLD,1909 West Slauson Avenue,,Los Angeles,CA,90047-1130,U.S. Geological Survey,95359739-1b5f-48b1-b38d-8d85f926a457,2016-08-12 12:31:48,Y,,6467172.12130955,1818674.74317648
8676,City of Los Angeles Fire Department Station 2,City of Los Angeles Fire Department Station 2,Fire Stations,Public Safety,,HIFLD,1962 East Cesar E Chavez Avenue,,Los Angeles,CA,90033,U.S. Geological Survey,e91f5c06-39de-473a-942c-4c9782b6f486,2016-08-11 22:28:29,Y,,6497010.59772173,1840323.08176948
8677,City of Glendora Fire Station 151,City of Glendora Fire Station 151,Fire Stations,Public Safety,,HIFLD,231 West Mountain View Avenue,,Glendora,CA,91741-3302,U.S. Geological Survey,43ef8796-8e33-40d3-ba03-d47fdb0e1edb,2016-08-12 12:31:48,Y,,6601745.60741138,1872542.9421984
8678,Los Angeles County Fire Department Station 160,Los Angeles County Fire Department Station 160,Fire Stations,Public Safety,,HIFLD,5323 West Rosecrans Avenue,,Hawthorne,CA,90250,U.S. Geological Survey,{0A4C9DDF-0843-4902-90D0-27F5742841EB},2016-08-12 13:19:58,Y,,6448500.18850914,1786971.89221223
8679,Los Angeles County Fire Department Station 31,Los Angeles County Fire Department Station 31,Fire Stations,Public Safety,,HIFLD,7521 East Somerset Boulevard,,Paramount,CA,90723-4003,U.S. Geological Survey,{80DCD356-BD3F-4B2D-87F6-710AD21AAE7B},2016-08-12 12:31:48,Y,,6510661.74463198,1784831.75476022
8680,Los Angeles County Fire Department Station 167,Los Angeles County Fire Department Station 167,Fire Stations,Public Safety,,HIFLD,11567 Bryant Road,,El Monte,CA,91732-2124,U.S. Geological Survey,{8C557200-3968-4219-B938-FA9AEE0F5729},2016-08-12 12:31:48,Y,,6555385.42486946,1851110.97784457
8681,Los Angeles County Fire Department - Station 11,Los Angeles County Fire Department - Station 11,Fire Stations,Public Safety,,HIFLD,2521 North El Molino Avenue,,Altadena,CA,91001,U.S. Geological Survey,{691D4C24-236B-451F-8967-BF4986114761},2018-03-28 23:15:24,Y,,6521473.07209064,1891020.74349731
8682,City of Los Angeles Fire Department Station 72,City of Los Angeles Fire Department Station 72,Fire Stations,Public Safety,,HIFLD,6811 De Soto Avenue,,Canoga Park,CA,91303,U.S. Geological Survey,{C2C8F9C5-595A-46CE-96D0-EFF4D806E493},2011-03-03 18:02:46,Y,,6383588.43709931,1893596.27771631
8683,Los Angeles Fire Department Station 15,Los Angeles Fire Department Station 15,Fire Stations,Public Safety,,HIFLD,3000 Hoover Street,,Los Angeles,CA,90007,U.S. Geological Survey,e6bf4baa-8035-403f-b755-b8eef035a045,2018-12-17 22:03:32,Y,,6475714.49431664,1832299.78187123
8684,City of Los Angeles Fire Department Station 28,City of Los Angeles Fire Department Station 28,Fire Stations,Public Safety,,HIFLD,11641 Corbin Avenue,,Northridge,CA,91326-4109,U.S. Geological Survey,{CFF079F4-8182-4444-9E24-F5842BF50BA8},2016-08-12 12:31:48,Y,,6389559.92384396,1925162.43210356
8685,Los Angeles County Fire Department Station 30,Los Angeles County Fire Department Station 30,Fire Stations,Public Safety,,HIFLD,19030 Pioneer Boulevard,,Cerritos,CA,90703,U.S. Geological Survey,b4552ce7-8b07-4082-ac49-14065f24a76c,2016-03-04 07:52:20,Y,,6536846.9691643,1770553.32728039
8686,City of Los Angeles Fire Department Station 68,City of Los Angeles Fire Department Station 68,Fire Stations,Public Safety,,HIFLD,5023 West Washington Boulevard,,Los Angeles,CA,90040,U.S. Geological Survey,289af3a2-2f0d-46e6-9d3d-5282614c2001,2016-08-12 12:31:48,Y,,6455855.10654205,1837497.07003306
8687,City of Los Angeles Fire Department Station 5,City of Los Angeles Fire Department Station 5,Fire Stations,Public Safety,,HIFLD,8900 South Emerson Avenue,,Los Angeles,CA,90045,U.S. Geological Survey,945506e5-31ff-4642-80ac-9cc531b9a3cf,2016-08-12 12:31:48,Y,,6439154.31678097,1806488.61466165
8688,Long Beach Fire Department Station 11,Long Beach Fire Department Station 11,Fire Stations,Public Safety,,HIFLD,160 East Market Street,,Long Beach,CA,90805,U.S. Geological Survey,{012D8AF9-A72F-4BD6-A953-E2F3051A0448},2016-03-04 07:52:20,Y,,6503286.82401438,1769327.96194898
8689,Los Angeles County Fire Department Station 29,Los Angeles County Fire Department Station 29,Fire Stations,Public Safety,,HIFLD,14334 East Los Angeles Street,,Baldwin Park,CA,91706,U.S. Geological Survey,{D504D109-B439-4182-A660-C929BE80B9AF},2017-10-29 19:59:23,Y,,6573220.03585371,1855861.43323864
8690,United States Forest Service Angeles National Forest - Texas Canyon Fire Station,United States Forest Service Angeles National Forest - Texas Canyon Fire Station,Fire Stations,Public Safety,,HIFLD,30800 Bouquet Canyon Road,,Saugus,CA,91390,U.S. Geological Survey,{A06C4492-21F3-44D4-B5BB-1BE551E6684D},2018-01-19 15:24:41,Y,,6425463.9793323,2005329.33738622
8691,Los Angeles Fire Department Station 85,Los Angeles Fire Department Station 85,Fire Stations,Public Safety,,HIFLD,1331 West 253rd Street,,Harbor City,CA,90710,U.S. Geological Survey,{754AF7D6-1F13-4AFA-9CAE-077BF19076C7},2017-07-05 13:36:39,Y,,6470444.56194314,1747883.82668772
8692,City of Los Angeles Fire Department Station 76,City of Los Angeles Fire Department Station 76,Fire Stations,Public Safety,,HIFLD,3111 North Cahuenga Boulevard,,Los Angeles,CA,90068,U.S. Geological Survey,e5f467ce-5563-40b3-894a-1950a1276a0b,2015-09-17 14:21:36,Y,,6457049.36465222,1868666.98210256
8693,Los Angeles Fire Department Station 74,Los Angeles Fire Department Station 74,Fire Stations,Public Safety,,HIFLD,7777 Foothill Boulevard,,Tujunga,CA,91042,U.S. Geological Survey,{B11F77D5-26CF-4DAE-B09F-EC9134D7B959},2020-02-04 05:54:56,Y,,6470555.13029155,1916559.45816781
8694,City of Los Angeles Fire Department Station 35,City of Los Angeles Fire Department Station 35,Fire Stations,Public Safety,,HIFLD,1601 North Hillhurst Avenue,,Los Angeles,CA,90027-5517,U.S. Geological Survey,e935f3f4-1c9c-457a-b249-599396415efc,2016-08-12 12:31:48,Y,,6474565.97036697,1859004.28915764
8695,City of Vernon Fire Department Station 1,City of Vernon Fire Department Station 1,Fire Stations,Public Safety,,HIFLD,3375 Fruitland Avenue,,Vernon,CA,90058,U.S. Geological Survey,{A29D9B45-6E25-4EFD-8126-649B87C4C7E2},2016-08-12 12:31:48,Y,,6499341.66983122,1821328.57776381
8696,Alhambra Fire Department Station 73 Northwest District,Alhambra Fire Department Station 73 Northwest District,Fire Stations,Public Safety,,HIFLD,2200 West Main Street,,Alhambra,CA,91801,U.S. Geological Survey,{B067F2FB-C863-42CD-B78E-EC8FABD9878D},2014-09-11 10:25:55,Y,,6517047.63441922,1855964.65317656
8697,City of Los Angeles Fire Department Station 6,City of Los Angeles Fire Department Station 6,Fire Stations,Public Safety,,HIFLD,326 North Virgil Avenue,,Los Angeles,CA,90004-3624,U.S. Geological Survey,e127bbcc-e8a2-4052-816c-8681128f7a38,2016-08-12 12:31:48,Y,,6474900.97035314,1850726.87264164
8698,City of Los Angeles Fire Department Station 95,City of Los Angeles Fire Department Station 95,Fire Stations,Public Safety,,HIFLD,10010 International Road,,Los Angeles,CA,90045,U.S. Geological Survey,4809e80f-d96f-40d4-9264-df4420f851ba,2017-06-14 14:50:41,Y,,6446040.33220838,1802640.7867274
8699,Los Angeles County Fire Department Station 87,Los Angeles County Fire Department Station 87,Fire Stations,Public Safety,,HIFLD,140 South 2nd Avenue,,Industry,CA,91746,U.S. Geological Survey,{AD1A9F88-402E-4C51-BBDE-1B2E5CE77723},2011-03-03 18:02:46,Y,,6563693.01291305,1839142.03426281
8700,Los Angeles County Fire Department Station 173,Los Angeles County Fire Department Station 173,Fire Stations,Public Safety,,HIFLD,9001 South Crenshaw Boulevard,,Inglewood,CA,90305,U.S. Geological Survey,{61C917F0-DD52-4140-BE9F-6260D65B3A1D},2016-08-12 12:31:48,Y,,6462569.42021313,1806407.68568964
8701,Los Angeles County Fire Department Station 114,Los Angeles County Fire Department Station 114,Fire Stations,Public Safety,,HIFLD,39939 North 170th Street East,,Palmdale,CA,93591-3153,U.S. Geological Survey,{5E86096C-B022-4B2B-8F2C-3845C96FAE46},2016-08-12 12:31:48,Y,,6614189.09827238,2043298.34576565
8702,Santa Monica Fire Department Station 5,Santa Monica Fire Department Station 5,Fire Stations,Public Safety,,HIFLD,2450 Ashland Avenue,,Santa Monica,CA,90405-6032,U.S. Geological Survey,{9C87CDF1-ED75-4BB6-AD7E-F49D89E093DD},2018-08-30 15:06:35,Y,,6423316.90718289,1827956.77021606
8703,Beverly Hills Fire Department Station 1 Headquarters,Beverly Hills Fire Department Station 1 Headquarters,Fire Stations,Public Safety,,HIFLD,445 North Rexford Drive,,Beverly Hills,CA,90210,U.S. Geological Survey,4da895d5-aaa9-4b7b-84d8-d2f433138b34,2018-03-13 21:56:58,Y,,6440603.91985288,1848986.64088589
8704,Los Angeles County Fire Department Station 121,Los Angeles County Fire Department Station 121,Fire Stations,Public Safety,,HIFLD,346 Armitos Place,,Diamond Bar,CA,91765,U.S. Geological Survey,{B45490F9-CD0D-462C-BCA4-A9316A9389A4},2016-03-04 07:52:20,Y,,6624305.80540113,1831896.8853673
8705,Los Angeles County Fire Department Station 53,Los Angeles County Fire Department Station 53,Fire Stations,Public Safety,,HIFLD,6124 Palos Verdes Drive South,,Rancho Palos Verdes,CA,90275,U.S. Geological Survey,{80D4A225-A147-4092-A0B7-4A97874412E4},2015-09-17 14:21:36,Y,,6444761.13135472,1729722.55231482
8706,City of La Habra Heights Fire Department Station 2,City of La Habra Heights Fire Department Station 2,Fire Stations,Public Safety,,HIFLD,Bella Vista Drive,,La Habra Heights,CA,90631,U.S. Geological Survey,{C2FA9FB7-6949-4F0A-833D-ECD4E239DB37},2011-03-03 18:02:46,Y,,6584473.76400238,1804310.34998931
8707,City of Los Angeles Fire Department Station 86,City of Los Angeles Fire Department Station 86,Fire Stations,Public Safety,,HIFLD,4305 Vineland Avenue,,Los Angeles,CA,91601,U.S. Geological Survey,{B8FCFBEA-6F29-4625-9E50-E7626000CF77},2016-08-12 14:05:14,Y,,6449503.89056997,1876611.83432306
8708,City of Burbank Fire Department Station 14,City of Burbank Fire Department Station 14,Fire Stations,Public Safety,,HIFLD,2305 West Burbank Boulevard,,Burbank,CA,91506,U.S. Geological Survey,{C9046BC4-2E65-4990-9B87-8EEB45A0D57A},2016-08-12 13:19:58,Y,,6459948.57932623,1887933.40091872
8709,Los Angeles County Fire Department Station 4,Los Angeles County Fire Department Station 4,Fire Stations,Public Safety,,HIFLD,2644 North San Gabriel Boulevard,,Rosemead,CA,91770,U.S. Geological Survey,{F03E074D-D8D4-4FD4-B382-376BE8256F24},2011-03-03 18:02:46,Y,,6534354.63983139,1844318.01931764
8710,Los Angeles County Fire Department Station 61,Los Angeles County Fire Department Station 61,Fire Stations,Public Safety,,HIFLD,20011 La Puente Road,,Walnut,CA,91789,U.S. Geological Survey,{981D72E9-03B5-4644-A287-EA6FDF9C5B92},2016-03-04 07:52:20,Y,,6602400.44107547,1829972.4876413
8711,Los Angeles Fire Department Station 98,Los Angeles Fire Department Station 98,Fire Stations,Public Safety,,HIFLD,13035 Van Nuys Boulevard,,Pacoima,CA,91331,U.S. Geological Survey,{FF7C5A6D-D3C3-4A59-BEA6-10BE85094926},2020-02-04 05:26:54,Y,,6435568.43090814,1920889.6758853
8712,Los Angeles County Fire Department Station 101,Los Angeles County Fire Department Station 101,Fire Stations,Public Safety,,HIFLD,606 West Bonita Avenue,,Claremont,CA,91711,U.S. Geological Survey,{F07E224D-D5D6-44DD-B2CA-5ADB414673DD},2016-10-18 09:25:54,Y,,6645357.40076505,1857505.54379556
8713,Long Beach Fire Department Station 3,Long Beach Fire Department Station 3,Fire Stations,Public Safety,,HIFLD,1222 Daisy Avenue,,Long Beach,CA,90813,U.S. Geological Survey,{D6084BFE-CEA7-470A-AF95-E43142DE7860},2016-08-12 14:05:14,Y,,6501171.44865197,1743015.13038839
8714,City of Arcadia Fire Department Station 105,City of Arcadia Fire Department Station 105,Fire Stations,Public Safety,,HIFLD,710 South Santa Anita Avenue,,Arcadia,CA,91006-3535,U.S. Geological Survey,c88950af-cafb-460f-b40c-32e56f95cbbc,2016-08-12 12:31:48,Y,,6552342.83252947,1870399.08723414
8715,City of Los Angeles Fire Department Station 107,City of Los Angeles Fire Department Station 107,Fire Stations,Public Safety,,HIFLD,20225 Devonshire Street,,Chatsworth,CA,91311-3410,U.S. Geological Survey,{212C78C1-7E3A-4806-8938-D33890A7CFAD},2016-08-12 12:31:48,Y,,6388342.09786755,1916605.05814223
8716,Long Beach Fire Department Station 5,Long Beach Fire Department Station 5,Fire Stations,Public Safety,,HIFLD,7575 East Wardlow Road,,Long Beach,CA,90808,U.S. Geological Survey,{7EBED1D6-3419-4874-891D-45F9627C8C45},2016-03-04 07:52:20,Y,,6535200.30283822,1756487.68907315
8717,NASA Jet Propulsion Lab Fire Department,NASA Jet Propulsion Lab Fire Department,Fire Stations,Public Safety,,HIFLD,4800 Oak Grove Drive,,La Canada Flintridge,CA,91011,U.S. Geological Survey,{061F8754-1EBF-4083-8B74-35D26B05367A},2011-03-03 18:02:46,Y,,6508820.68204114,1894486.87764114
8718,Bob Hope Airport Fire Department,Bob Hope Airport Fire Department,Fire Stations,Public Safety,,HIFLD,2627 Hollywood Way,,Burbank,CA,91505,U.S. Geological Survey,{BECD8451-9CB1-4C59-A53C-95A9036C5EBB},2011-03-03 18:02:46,Y,,6452566.7105598,1895408.03295106
8719,City of Monrovia Fire Department Station 101 Headquarters,City of Monrovia Fire Department Station 101 Headquarters,Fire Stations,Public Safety,,HIFLD,141 East Lemon Avenue,,Monrovia,CA,91016-2807,U.S. Geological Survey,b58ec8c6-f953-43e2-aa72-a47b65e6e986,2016-08-12 12:31:48,Y,,6561777.07383156,1875953.89141323
8720,Los Angeles County Fire Department Station 107,Los Angeles County Fire Department Station 107,Fire Stations,Public Safety,,HIFLD,18239 West Soledad Canyon Road,,Canyon Country,CA,91387,U.S. Geological Survey,751a2524-2aa7-4155-b6bc-aad182273807,2016-08-12 12:31:48,Y,,6425588.02206323,1974371.72148006
8721,Los Angeles Fire Department Station 49,Los Angeles Fire Department Station 49,Fire Stations,Public Safety,,HIFLD,400 Yacht Street,,Wilmington,CA,90744,U.S. Geological Survey,{6551164C-A275-4204-860B-7380E8AABDD5},2017-10-12 20:47:56,Y,,6483911.37982573,1737219.28272815
8722,Los Angeles County Fire Department Station 147,Los Angeles County Fire Department Station 147,Fire Stations,Public Safety,,HIFLD,3161 East Imperial Highway,,Lynwood,CA,90262,U.S. Geological Survey,c3123f78-eb47-457a-85a3-3d07bbe31300,2016-08-12 12:31:48,Y,,6496686.96910389,1797159.96599615
8723,Los Angeles County Fire Department Station 85,Los Angeles County Fire Department Station 85,Fire Stations,Public Safety,,HIFLD,650 East Gladstone Street,,Glendora,CA,91740,U.S. Geological Survey,{6145576B-5E66-48C7-A16F-AFA5F49E35CB},2011-03-03 18:02:46,Y,,6606758.28340964,1863765.62313889
8724,City of Los Angeles Fire Department Station 90,City of Los Angeles Fire Department Station 90,Fire Stations,Public Safety,,HIFLD,7921 Woodley Avenue,,Van Nuys,CA,91406-1232,U.S. Geological Survey,{E750D7A3-9799-4C55-ADD3-C494688DCEB4},2016-08-12 12:31:48,Y,,6415262.83405222,1900873.03744097
8725,Los Angeles County Fire Department Station 156,Los Angeles County Fire Department Station 156,Fire Stations,Public Safety,,HIFLD,24525 West Copper Hill Drive,,Valencia,CA,91354,U.S. Geological Survey,{EF80B430-1317-4E5D-B046-CC04887F1DDC},2016-08-12 12:31:48,Y,,6390843.22836398,1988157.43603456
8726,City of Los Angeles Fire Department Station 46,City of Los Angeles Fire Department Station 46,Fire Stations,Public Safety,,HIFLD,4370 South Hoover Street,,Los Angeles,CA,90037-2563,U.S. Geological Survey,39587e5b-0326-4ae3-abae-1fb5cfe01d0f,2016-08-12 12:31:48,Y,,6474731.39752956,1823987.37264305
8727,City of Los Angeles Fire Department Station 3,City of Los Angeles Fire Department Station 3,Fire Stations,Public Safety,,HIFLD,108 North Fremont Avenue,,Los Angeles,CA,90012-2410,U.S. Geological Survey,0fcdef30-d277-4907-82c3-783499159f2a,2016-08-12 12:31:48,Y,,6485200.44745755,1843747.03030214
8728,City of Burbank Fire Department Station 11 Headquarters,City of Burbank Fire Department Station 11 Headquarters,Fire Stations,Public Safety,,HIFLD,311 East Orange Grove Avenue,,Burbank,CA,91502,U.S. Geological Survey,b8b15171-6dd7-4c66-b64e-f5212657183d,2016-08-12 14:05:14,Y,,6468401.96760313,1889255.58364181
8729,City of Los Angeles Fire Department Station 27,City of Los Angeles Fire Department Station 27,Fire Stations,Public Safety,,HIFLD,1327 North Cole Avenue,,Los Angeles,CA,90028,U.S. Geological Survey,75834ffe-dd0a-4554-924f-eedd7ed156eb,2018-04-18 14:59:18,Y,,6461730.6804208,1857318.56680731
8730,City of Los Angeles Fire Department Station 7,City of Los Angeles Fire Department Station 7,Fire Stations,Public Safety,,HIFLD,14123 Nordhoff Street,,Los Angeles,CA,91331,U.S. Geological Survey,{E746E336-C53A-470A-B6EC-8DF5F6C87B28},2016-08-12 13:19:58,Y,,6428784.77255946,1908447.25687256
8731,Los Angeles County Fire Department Station 146,Los Angeles County Fire Department Station 146,Fire Stations,Public Safety,,HIFLD,20604 East Loyalton Drive,,Walnut,CA,91789,U.S. Geological Survey,{477F0753-0D5A-4F36-B2BA-1E21DE58FD37},2016-03-04 07:52:20,Y,,6606254.73356372,1838819.67992064
8732,City of Los Angeles Fire Department Station 60,City of Los Angeles Fire Department Station 60,Fire Stations,Public Safety,,HIFLD,5320 Tujunga Avenue,,Los Angeles,CA,91601,U.S. Geological Survey,{A072CA6A-B857-451C-910D-FAA7D4A535A6},2016-08-12 14:05:14,Y,,6447131.29590572,1883657.92357731
8733,City of Los Angeles Fire Department Station 102,City of Los Angeles Fire Department Station 102,Fire Stations,Public Safety,,HIFLD,13200 Burbank Boulevard,,Los Angeles,CA,91401,U.S. Geological Survey,{3407FA91-13E6-4F90-BC9C-1AA72A37C8DB},2016-08-12 14:05:14,Y,,6434407.23802055,1885190.9503669
8734,City of Burbank Fire Department Station 15,City of Burbank Fire Department Station 15,Fire Stations,Public Safety,,HIFLD,1420 West Verdugo Avenue,,Burbank,CA,91506,U.S. Geological Survey,{492468F0-05CD-4F71-9B0C-433FFFB3A327},2016-08-12 13:19:58,Y,,6464602.52605505,1883781.96368356
8735,City of Santa Fe Springs Fire Department Station 1 Headquarters,City of Santa Fe Springs Fire Department Station 1 Headquarters,Fire Stations,Public Safety,,HIFLD,11300 Greenstone Avenue,,Santa Fe Springs,CA,90670-4619,U.S. Geological Survey,c4605477-d552-4bbd-a043-0fa5c81a8181,2016-08-12 12:31:48,Y,,6544150.68487181,1796374.64702873
8736,Long Beach Fire Department Beach Operations,Long Beach Fire Department Beach Operations,Fire Stations,Public Safety,,HIFLD,2100 East Ocean Boulevard,,Long Beach,CA,90803,U.S. Geological Survey,{1A26DCE6-5BC1-4CD3-8C2A-261EA59C58E7},2016-08-12 14:05:14,Y,,6510544.88331714,1736173.67753589
8737,City of Los Angeles Fire Department Station 73,City of Los Angeles Fire Department Station 73,Fire Stations,Public Safety,,HIFLD,7419 Reseda Boulevard,,Reseda,CA,91335,U.S. Geological Survey,{BB320947-4DF5-4E80-A024-8021C179A9C9},2011-03-03 18:02:46,Y,,6399473.02409647,1897536.85415272
8738,Boeing Fire Department Long Beach,Boeing Fire Department Long Beach,Fire Stations,Public Safety,,HIFLD,2401 East Wardlow Road,,Long Beach,CA,90807,U.S. Geological Survey,{FCA004BE-D73E-48BD-A7B6-9DE07D42FAFC},2014-05-21 12:22:46,Y,,6511604.17483371,1756420.77385265
8739,Glendale Fire Department Station 21,Glendale Fire Department Station 21,Fire Stations,Public Safety,,HIFLD,421 Oak Street,,Glendale,CA,91204,U.S. Geological Survey,406d2c23-23c0-434d-9f45-c2b564afebf0,2017-08-28 15:25:17,Y,,6482603.93099706,1874765.70743789
8740,Los Angeles Fire Department Station 24,Los Angeles Fire Department Station 24,Fire Stations,Public Safety,,HIFLD,9411 Wentworth Street,,Sunland,CA,91040,U.S. Geological Survey,{2AD14E6C-8D45-4006-BBC2-2F84F98781CE},2020-02-04 05:34:38,Y,,6459885.56862547,1918624.01473422
8741,Los Angeles County Fire Department Station 96,Los Angeles County Fire Department Station 96,Fire Stations,Public Safety,,HIFLD,10630 South Mills Avenue,,Whittier,CA,90604,U.S. Geological Survey,{B9E7355A-D549-4DD4-A08E-0AC74960F715},2016-08-12 12:31:48,Y,,6549537.53400622,1799481.81830782
8742,San Gabriel Fire Department Station 2,San Gabriel Fire Department Station 2,Fire Stations,Public Safety,,HIFLD,115 North Del Mar Avenue,,San Gabriel,CA,91775,U.S. Geological Survey,{B6FB3C80-6787-4152-B07C-B147A20DCE36},2011-03-03 18:02:46,Y,,6531375.89578889,1860075.08754098
8743,Los Angeles County Fire Department Station 59,Los Angeles County Fire Department Station 59,Fire Stations,Public Safety,,HIFLD,10021 Scott Avenue,,Whittier,CA,90603,U.S. Geological Survey,{2526F62C-B200-4CDA-88E0-8282514CFD62},2016-08-12 12:31:48,Y,,6561345.20396039,1802886.59135389
8744,City of West Covina Fire Department Station 4,City of West Covina Fire Department Station 4,Fire Stations,Public Safety,,HIFLD,1815 South Azusa Avenue,,West Covina,CA,91791,U.S. Geological Survey,{FD42F449-F621-44EA-ADDB-A1B4FD4F483E},2011-03-03 18:02:46,Y,,6588420.77349681,1838046.17096898
8745,Los Angeles County Fire Department Station 111,Los Angeles County Fire Department Station 111,Fire Stations,Public Safety,,HIFLD,26829 Seco Canyon Road,,Santa Clarita,CA,91350-2217,U.S. Geological Survey,{DE8B9334-94C7-45EE-9FF5-5443C3CCEFE7},2016-08-12 12:31:48,Y,,6401257.90799388,1980817.76698689
8746,City of Los Angeles Fire Department Station 29,City of Los Angeles Fire Department Station 29,Fire Stations,Public Safety,,HIFLD,4029 West Wilshire Boulevard,,Los Angeles,CA,90005-3401,U.S. Geological Survey,28ed0cb3-c282-48e6-82e1-7072116c2839,2016-08-12 12:31:48,Y,,6466030.51959014,1845124.50261281
8747,Beverly Hills Fire Department Station 2,Beverly Hills Fire Department Station 2,Fire Stations,Public Safety,,HIFLD,1100 Coldwater Canyon Drive,,Beverly Hills,CA,90210,U.S. Geological Survey,{3872A6EB-BE11-468A-9FCB-9A258FAC24A1},2018-03-13 21:59:53,Y,,6437049.36265755,1855510.50054157
8748,City of Los Angeles Fire Department Station 48,City of Los Angeles Fire Department Station 48,Fire Stations,Public Safety,,HIFLD,1601 South Grand Avenue,,San Pedro,CA,90731,U.S. Geological Survey,{0D035193-745A-428E-97F8-6F093F6B9557},2016-08-12 13:19:58,Y,,6473333.92985205,1724046.12698789
8749,Los Angeles Fire Department Station 71,Los Angeles Fire Department Station 71,Fire Stations,Public Safety,,HIFLD,107 South Beverly Glen Boulevard,,Los Angeles,CA,90024-2613,U.S. Geological Survey,{C33C196B-A534-4FF7-9CCB-25BA4A91A739},2018-08-30 15:56:42,Y,,6429844.52208039,1851870.75454023
8750,Los Angeles County Fire Department Station 58,Los Angeles County Fire Department Station 58,Fire Stations,Public Safety,,HIFLD,5757 South Fairfax Avenue,,Baldwin Hills,CA,90056,U.S. Geological Survey,{8C77634B-2D5B-4E7F-B444-9071903E0213},2016-08-12 13:19:58,Y,,6451584.80012205,1818169.94497348
8751,Los Angeles County Fire Department Station 125,Los Angeles County Fire Department Station 125,Fire Stations,Public Safety,,HIFLD,5215 North Las Virgenes Road,,Calabasas,CA,91302,U.S. Geological Survey,{05EC89F1-6D76-40B9-9303-E15CDE327686},2016-08-12 13:19:58,Y,,6350548.68723406,1878128.62098764
